read_id	read_length	mean_base_quality	ref_name	ref_start_1based	strand	mapq	cigar	has_sa	sa_count	num_segments	sa_diff_contig	sa_min_delta_pos	sa_max_delta_pos	sa_mean_delta_pos	sa_same_strand_count	sa_opp_strand_count	sa_max_mapq	sa_mean_mapq	sa_min_nm	sa_mean_nm	softclip_left	softclip_right	total_clipped_bases	breakpoint_read_pos	kmer_cosine_diff	kmer_js_divergence	microhomology_length	microhomology_gc	label
NC_039553.1_13692_14240_7:0:0_7:0:0_cd9	150	13.0	NC_039553.1	14091	-	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.959996	0.957143	0	0.0	0
NC_039553.1_7400_7928_6:0:0_3:0:0_18b4	150	13.0	NC_039553.1	7400	+	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	1.0	1.0	0	0.0	0
chimera_1_A9831-10051_B14983-15061_MH0_334052_334608_0:0:0_0:0:0_1a18	150	40.0	NC_039553.1	9582	-	60	122M28S	1	1	2	0	2440	2440	2440.0	1	0	2	2.0	0	0.0	0	28	28	75	0.98629	0.985714	1	1.0	1
chimera_1_A9831-10051_B14983-15061_MH0_313876_314278_0:0:0_0:0:0_3c0	150	40.0	NC_039553.1	14812	+	60	82M68S	1	1	2	0	1595	1595	1595.0	1	0	60	60.0	0	0.0	0	68	68	75	0.971429	0.971429	0	0.0	1
NC_039553.1_14407_14962_7:0:0_5:0:0_a86	150	13.0	NC_039553.1	14813	-	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	1.0	1.0	0	0.0	0
chimera_1_A9831-10051_B14983-15061_MH0_39090_39581_0:0:0_0:0:0_8c8	150	40.0	NC_039553.1	4950	-	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.972222	0.971429	0	0.0	1
NC_039553.1_6415_6876_9:0:0_7:0:0_2000	150	13.0	NC_039553.1	6727	-	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.985714	0.985714	0	0.0	0
chimera_1_A9831-10051_B14983-15061_MH0_59626_60143_0:0:0_0:0:0_82a	150	40.0	NC_039553.1	4277	-	60	60S90M	1	1	2	0	7132	7132	7132.0	1	0	39	39.0	0	0.0	60	0	60	75	0.914286	0.914286	0	0.0	1
NC_039553.1_10035_10484_7:0:0_9:0:0_321	150	13.0	NC_039553.1	10335	-	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.957742	0.957143	0	0.0	0
chimera_1_A9831-10051_B14983-15061_MH0_238437_238953_0:0:0_0:0:0_17be	150	40.0	NC_039553.1	6357	+	60	69S81M	1	1	2	0	3623	3623	3623.0	1	0	52	52.0	0	0.0	69	0	69	75	0.985714	0.985714	0	0.0	1
NC_039553.1_595_1129_13:0:0_13:0:0_a48	150	13.0	NC_039553.1	595	+	53	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	1.0	1.0	0	0.0	0
chimera_1_A9831-10051_B14983-15061_MH0_282603_283087_0:0:0_0:0:0_23d1	150	40.0	NC_039553.1	1485	-	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.973331	0.971429	0	0.0	1
NC_039553.1_7882_8473_8:0:0_9:0:0_935	150	13.0	NC_039553.1	8324	-	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	1.0	1.0	0	0.0	0
NC_039553.1_16107_16452_6:0:0_5:0:0_16d3	150	13.0	NC_039553.1	16303	-	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	1.0	1.0	0	0.0	0
NC_039553.1_15275_15799_9:0:0_5:0:0_1120	150	13.0	NC_039553.1	15650	-	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	1.0	1.0	0	0.0	0
chimera_1_A9831-10051_B14983-15061_MH0_310794_311403_0:0:0_0:0:0_1716	150	40.0	NC_039553.1	10571	+	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.985714	0.985714	0	0.0	1
chimera_1_A9831-10051_B14983-15061_MH0_42057_42528_0:0:0_0:0:0_1a77	150	40.0	NC_039553.1	2341	-	60	41S109M	1	1	2	0	2410	2410	2410.0	1	0	18	18.0	0	0.0	41	0	41	75	0.944423	0.942857	1	1.0	1
NC_039553.1_918_1432_7:0:0_12:0:0_1838	150	13.0	NC_039553.1	1283	-	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.9863	0.985714	0	0.0	0
NC_039553.1_3022_3593_8:0:0_6:0:0_532	150	13.0	NC_039553.1	3444	-	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	1.0	1.0	0	0.0	0
chimera_1_A9831-10051_B14983-15061_MH0_65975_66455_0:0:0_0:0:0_2419	150	40.0	NC_039553.1	5755	+	60	18S132M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	18	0	18	75	0.945926	0.951751	3	0.667	1
chimera_1_A9831-10051_B14983-15061_MH0_291973_292479_0:0:0_0:0:0_144d	150	40.0	NC_039553.1	7957	-	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	1.0	1.0	0	0.0	1
NC_039553.1_13161_13665_12:0:0_12:0:0_1841	150	13.0	NC_039553.1	13161	+	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.986106	0.985714	0	0.0	0
chimera_1_A9831-10051_B14983-15061_MH0_151904_152320_0:0:0_0:0:0_180e	150	40.0	NC_039553.1	3147	-	60	18S132M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	18	0	18	75	1.0	1.0	1	0.0	1
chimera_1_A9831-10051_B14983-15061_MH0_236470_236909_0:0:0_0:0:0_1a87	150	40.0	NC_039553.1	6701	+	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.942857	0.942857	2	0.5	1
chimera_1_A9831-10051_B14983-15061_MH0_294969_295459_0:0:0_0:0:0_56b	150	40.0	NC_039553.1	8027	-	60	25S125M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	25	0	25	75	0.986106	0.985714	4	0.5	1
chimera_1_A9831-10051_B14983-15061_MH0_11776_12274_0:0:0_0:0:0_1b99	150	40.0	NC_039553.1	5951	+	60	94M56S	1	1	2	0	2099	2099	2099.0	1	0	50	50.0	0	0.0	0	56	56	75	1.0	1.0	0	0.0	1
chimera_1_A9831-10051_B14983-15061_MH0_141397_141912_0:0:0_0:0:0_1a3b	150	40.0	NC_039553.1	9360	-	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.92957	0.928571	3	0.333	1
NC_039553.1_11843_12320_9:0:0_10:0:0_605	150	13.0	NC_039553.1	11846	+	60	3S147M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	3	0	3	75	1.0	1.0	0	0.0	0
chimera_1_A9831-10051_B14983-15061_MH0_201136_201622_0:0:0_0:0:0_1969	150	40.0	NC_039553.1	6954	+	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	1.0	1.0	0	0.0	1
NC_039553.1_2748_3180_7:0:0_8:0:0_12ef	150	13.0	NC_039553.1	3031	-	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	1.0	1.0	2	1.0	0
chimera_1_A9831-10051_B14983-15061_MH0_118849_119368_0:0:0_0:0:0_233f	150	40.0	NC_039553.1	13237	+	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	1.0	1.0	0	0.0	1
chimera_1_A9831-10051_B14983-15061_MH0_266429_266917_0:0:0_0:0:0_2632	150	40.0	NC_039553.1	13217	-	60	37S113M	1	1	2	0	6600	6600	6600.0	1	0	11	11.0	0	0.0	37	0	37	75	0.971429	0.971429	3	0.667	1
NC_039553.1_5972_6537_8:0:0_7:0:0_11ed	150	13.0	NC_039553.1	6388	-	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	1.0	1.0	1	1.0	0
chimera_1_A9831-10051_B14983-15061_MH0_263670_264128_0:0:0_0:0:0_1550	150	40.0	NC_039553.1	9102	-	60	77M73S	1	1	2	0	3245	3245	3245.0	1	0	60	60.0	0	0.0	0	73	73	75	1.0	1.0	1	1.0	1
NC_039553.1_13439_13898_6:0:0_6:0:0_4c4	150	13.0	NC_039553.1	13439	+	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	1.0	1.0	1	0.0	0
chimera_1_A9831-10051_B14983-15061_MH0_231739_232166_0:0:0_0:0:0_1189	150	40.0	NC_039553.1	5417	-	60	99M51S	1	1	2	0	4623	4623	4623.0	1	0	48	48.0	0	0.0	0	51	51	75	0.986482	0.985714	0	0.0	1
chimera_1_A9831-10051_B14983-15061_MH0_91897_92403_0:0:0_0:0:0_1bcd	150	40.0	NC_039553.1	5844	+	60	93M57S	1	1	2	0	6375	6375	6375.0	1	0	60	60.0	0	0.0	0	57	57	75	1.0	1.0	2	0.5	1
chimera_1_A9831-10051_B14983-15061_MH0_45403_45891_0:0:0_0:0:0_15a7	150	40.0	NC_039553.1	2581	+	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.972211	0.971429	0	0.0	1
chimera_1_A9831-10051_B14983-15061_MH0_302771_303226_0:0:0_0:0:0_735	150	40.0	NC_039553.1	6247	+	60	6S144M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	6	0	6	75	0.945159	0.942857	1	0.0	1
NC_039553.1_12071_12541_4:0:0_11:0:0_1424	150	13.0	NC_039553.1	12392	-	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.985914	0.985714	0	0.0	0
chimera_1_A9831-10051_B14983-15061_MH0_255295_255786_0:0:0_0:0:0_1a8a	150	40.0	NC_039553.1	8115	-	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.957742	0.957143	0	0.0	1
NC_039553.1_2385_3012_7:0:0_4:0:0_2122	150	13.0	NC_039553.1	2863	-	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.972211	0.971429	1	0.0	0
NC_039553.1_10283_10728_3:0:0_7:0:0_26c4	150	13.0	NC_039553.1	10579	-	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	1.0	1.0	0	0.0	0
NC_039553.1_12857_13345_10:0:0_8:0:0_f5d	150	13.0	NC_039553.1	12857	+	58	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.957143	0.957143	0	0.0	0
NC_039553.1_11407_11930_7:0:0_4:0:0_a5b	150	13.0	NC_039553.1	11781	-	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.971828	0.971429	0	0.0	0
chimera_1_A9831-10051_B14983-15061_MH0_320940_321468_0:0:0_0:0:0_13b1	150	40.0	NC_039553.1	1051	-	60	63S87M	1	1	2	0	5574	5574	5574.0	1	0	60	60.0	0	0.0	63	0	63	75	1.0	1.0	1	1.0	1
chimera_1_A9831-10051_B14983-15061_MH0_216585_217107_0:0:0_0:0:0_d18	150	40.0	NC_039553.1	10370	-	60	144M6S	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	6	6	75	0.986106	0.985066	0	0.0	1
NC_039553.1_14164_14632_16:0:0_8:0:0_10ff	150	13.0	NC_039553.1	14164	+	60	139M11S	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	11	11	75	1.0	1.0	0	0.0	0
chimera_1_A9831-10051_B14983-15061_MH0_229033_229436_0:0:0_0:0:0_961	150	40.0	NC_039553.1	9122	-	60	137M13S	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	13	13	75	0.985914	0.985714	2	1.0	1
chimera_1_A9831-10051_B14983-15061_MH0_102428_102905_0:0:0_0:0:0_2453	150	40.0	NC_039553.1	11841	+	60	52S98M	1	1	2	0	2469	2469	2469.0	1	0	33	33.0	0	0.0	52	0	52	75	0.986005	0.985611	0	0.0	1
NC_039553.1_585_1097_7:0:0_9:0:0_14d4	150	13.0	NC_039553.1	585	+	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.971429	0.971429	0	0.0	0
chimera_1_A9831-10051_B14983-15061_MH0_116576_117001_0:0:0_0:0:0_1d82	150	40.0	NC_039553.1	2550	-	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	1.0	1.0	0	0.0	1
NC_039553.1_11633_12076_8:0:0_9:0:0_6af	150	13.0	NC_039553.1	11927	-	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.985914	0.985714	0	0.0	0
NC_039553.1_12860_13462_7:0:0_8:0:0_383	150	13.0	NC_039553.1	13313	-	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.914286	0.914286	1	0.0	0
NC_039553.1_6741_7290_7:0:0_7:0:0_b1d	150	13.0	NC_039553.1	7141	-	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	1.0	1.0	2	0.5	0
NC_039553.1_14258_14683_7:0:0_9:0:0_2d5	150	13.0	NC_039553.1	14534	-	60	143M7S	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	7	7	75	0.915485	0.914286	0	0.0	0
chimera_1_A9831-10051_B14983-15061_MH0_276806_277339_0:0:0_0:0:0_5b0	150	40.0	NC_039553.1	12076	-	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.974024	0.971429	0	0.0	1
chimera_1_A9831-10051_B14983-15061_MH0_69039_69551_0:0:0_0:0:0_1d53	150	40.0	NC_039553.1	11200	-	60	83M67S	1	1	2	0	3496	3496	3496.0	1	0	60	60.0	0	0.0	0	67	67	75	1.0	1.0	1	1.0	1
NC_039553.1_10988_11461_9:0:0_9:0:0_1c49	150	13.0	NC_039553.1	10998	+	60	10S140M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	10	0	10	75	0.985714	0.985714	0	0.0	0
NC_039553.1_11391_11883_7:0:0_5:0:0_61b	150	13.0	NC_039553.1	11391	+	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	1.0	1.0	0	0.0	0
chimera_1_A9831-10051_B14983-15061_MH0_255971_256467_0:0:0_0:0:0_1abc	150	40.0	NC_039553.1	10815	+	60	129M21S	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	21	21	75	1.0	1.0	1	1.0	1
NC_039553.1_1058_1511_8:0:0_7:0:0_5c0	150	13.0	NC_039553.1	1362	-	56	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	1.0	1.0	0	0.0	0
chimera_1_A9831-10051_B14983-15061_MH0_119618_120050_0:0:0_0:0:0_d5e	150	40.0	NC_039553.1	14942	+	60	97M53S	1	1	2	0	532	532	532.0	1	0	37	37.0	0	0.0	0	53	53	75	0.98506	0.985066	0	0.0	1
NC_039553.1_7887_8346_8:0:0_9:0:0_e70	150	13.0	NC_039553.1	7887	+	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.985714	0.985714	0	0.0	0
chimera_1_A9831-10051_B14983-15061_MH0_270106_270560_0:0:0_0:0:0_1b44	150	40.0	NC_039553.1	12661	-	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.8947	0.912395	0	0.0	1
chimera_1_A9831-10051_B14983-15061_MH0_94311_94822_0:0:0_0:0:0_1a07	150	40.0	NC_039553.1	3470	+	60	22S128M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	22	0	22	75	0.930529	0.928571	0	0.0	1
chimera_1_A9831-10051_B14983-15061_MH0_12518_12994_0:0:0_0:0:0_142d	150	40.0	NC_039553.1	5465	+	60	148M2S	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	2	2	75	0.985914	0.985714	0	0.0	1
NC_039553.1_12568_13137_5:0:0_13:0:0_78e	150	13.0	NC_039553.1	12568	+	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.944423	0.951751	0	0.0	0
chimera_1_A9831-10051_B14983-15061_MH0_179505_180050_0:0:0_0:0:0_1ba	150	40.0	NC_039553.1	2127	+	60	104M46S	1	1	2	0	6740	6740	6740.0	1	0	20	20.0	0	0.0	0	46	46	75	0.985914	0.985714	0	0.0	1
NC_039553.1_14225_14850_7:0:0_6:0:0_11f9	150	13.0	NC_039553.1	14701	-	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.97258	0.971429	1	1.0	0
NC_039553.1_9301_9706_9:0:0_8:0:0_719	150	13.0	NC_039553.1	9305	+	60	4S146M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	4	0	4	75	0.942857	0.942857	0	0.0	0
chimera_1_A9831-10051_B14983-15061_MH0_124211_124762_0:0:0_0:0:0_68f	150	40.0	NC_039553.1	10653	-	60	80M70S	1	1	2	0	480	480	480.0	1	0	56	56.0	0	0.0	0	70	70	75	0.942857	0.942857	0	0.0	1
chimera_1_A9831-10051_B14983-15061_MH0_194245_194786_0:0:0_0:0:0_20fa	150	40.0	NC_039553.1	6636	-	60	52S98M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	52	0	52	75	0.971429	0.971429	0	0.0	1
chimera_1_A9831-10051_B14983-15061_MH0_299753_300260_0:0:0_0:0:0_10a9	150	40.0	NC_039553.1	3224	+	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	1.0	1.0	1	1.0	1
chimera_1_A9831-10051_B14983-15061_MH0_135035_135490_0:0:0_0:0:0_10fa	150	40.0	NC_039553.1	6247	-	60	122M28S	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	28	28	75	0.986482	0.985714	0	0.0	1
NC_039553.1_5689_6149_5:0:0_7:0:0_1b75	150	13.0	NC_039553.1	6000	-	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.959911	0.957143	0	0.0	0
NC_039553.1_7372_7858_7:0:0_6:0:0_23a	150	13.0	NC_039553.1	7709	-	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	1.0	1.0	0	0.0	0
chimera_1_A9831-10051_B14983-15061_MH0_215808_216425_0:0:0_0:0:0_2294	150	40.0	NC_039553.1	11548	+	60	96M54S	1	1	2	0	6326	6326	6326.0	1	0	33	33.0	0	0.0	0	54	54	75	0.959445	0.957143	0	0.0	1
NC_039553.1_1661_2198_10:0:0_10:0:0_12a6	150	13.0	NC_039553.1	1661	+	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	1.0	1.0	0	0.0	0
chimera_1_A9831-10051_B14983-15061_MH0_74776_75281_0:0:0_0:0:0_237b	150	40.0	NC_039553.1	16274	+	60	47S103M	1	1	2	0	1349	1349	1349.0	1	0	31	31.0	0	0.0	47	0	47	75	1.0	1.0	0	0.0	1
NC_039553.1_11946_12442_9:0:0_5:0:0_1fce	150	13.0	NC_039553.1	12293	-	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.986824	0.985714	0	0.0	0
NC_039553.1_3403_3901_7:0:0_6:0:0_246a	150	13.0	NC_039553.1	3752	-	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	1.0	1.0	3	0.667	0
chimera_1_A9831-10051_B14983-15061_MH0_48487_49001_0:0:0_0:0:0_480	150	40.0	NC_039553.1	9915	+	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.932334	0.928571	0	0.0	1
chimera_1_A9831-10051_B14983-15061_MH0_85533_85957_0:0:0_0:0:0_1002	150	40.0	NC_039553.1	9641	-	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	1.0	1.0	0	0.0	1
chimera_1_A9831-10051_B14983-15061_MH0_70098_70545_0:0:0_0:0:0_2595	150	40.0	NC_039553.1	7697	+	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.985288	0.985291	0	0.0	1
NC_039553.1_11458_11956_2:0:0_10:0:0_2635	150	13.0	NC_039553.1	11807	-	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.985714	0.985714	0	0.0	0
chimera_1_A9831-10051_B14983-15061_MH0_13860_14308_0:0:0_0:0:0_349	150	40.0	NC_039553.1	10362	-	60	112M38S	1	1	2	0	1970	1970	1970.0	1	0	20	20.0	0	0.0	0	38	38	75	0.958333	0.957143	0	0.0	1
chimera_1_A9831-10051_B14983-15061_MH0_327336_327878_0:0:0_0:0:0_221f	150	40.0	NC_039553.1	14460	+	60	139M11S	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	11	11	75	1.0	1.0	0	0.0	1
chimera_1_A9831-10051_B14983-15061_MH0_209765_210294_0:0:0_0:0:0_179e	150	40.0	NC_039553.1	5505	+	60	138M12S	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	12	12	75	0.9726	0.971429	0	0.0	1
chimera_1_A9831-10051_B14983-15061_MH0_158187_158718_0:0:0_0:0:0_814	150	40.0	NC_039553.1	3918	+	60	92M58S	1	1	2	0	4862	4862	4862.0	1	0	54	54.0	0	0.0	0	58	58	75	1.0	1.0	1	0.0	1
NC_039553.1_11567_12028_6:0:0_5:0:0_2006	150	13.0	NC_039553.1	11567	+	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.957143	0.957143	2	0.5	0
NC_039553.1_8704_9312_9:0:0_7:0:0_228	150	13.0	NC_039553.1	8709	+	60	5S145M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	5	0	5	75	1.0	1.0	0	0.0	0
NC_039553.1_10409_10841_9:0:0_7:0:0_20ae	150	13.0	NC_039553.1	10409	+	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.957742	0.957143	0	0.0	0
chimera_1_A9831-10051_B14983-15061_MH0_200089_200543_0:0:0_0:0:0_c80	150	40.0	NC_039553.1	2381	-	60	136M14S	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	14	14	75	0.985914	0.985714	1	0.0	1
chimera_1_A9831-10051_B14983-15061_MH0_51429_51954_0:0:0_0:0:0_117d	150	40.0	NC_039553.1	3698	-	60	56S94M	1	1	2	0	3513	3513	3513.0	1	0	32	32.0	0	0.0	56	0	56	75	1.0	1.0	0	0.0	1
NC_039553.1_2868_3379_9:0:0_8:0:0_1cf6	150	13.0	NC_039553.1	2868	+	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.985714	0.985714	0	0.0	0
NC_039553.1_5157_5673_9:0:0_5:0:0_9dc	150	13.0	NC_039553.1	5524	-	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.985914	0.985714	3	0.333	0
chimera_1_A9831-10051_B14983-15061_MH0_15594_16046_0:0:0_0:0:0_13c4	150	40.0	NC_039553.1	11816	-	60	55S95M	1	1	2	0	2489	2489	2489.0	1	0	40	40.0	0	0.0	55	0	55	75	1.0	1.0	1	1.0	1
NC_039553.1_11230_11721_14:0:0_6:0:0_2517	150	13.0	NC_039553.1	11572	-	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.957143	0.957143	0	0.0	0
chimera_1_A9831-10051_B14983-15061_MH0_137394_137908_0:0:0_0:0:0_158b	150	40.0	NC_039553.1	13209	-	60	91M59S	1	1	2	0	7869	7869	7869.0	1	0	40	40.0	0	0.0	0	59	59	75	0.972222	0.971429	1	1.0	1
chimera_1_A9831-10051_B14983-15061_MH0_212172_212645_0:0:0_0:0:0_2521	150	40.0	NC_039553.1	10468	-	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.972963	0.971429	2	0.0	1
NC_039553.1_12315_12837_9:0:0_8:0:0_c31	150	13.0	NC_039553.1	12688	-	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.906658	0.926681	0	0.0	0
chimera_1_A9831-10051_B14983-15061_MH0_123985_124465_0:0:0_0:0:0_1bef	150	40.0	NC_039553.1	8795	-	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	1.0	1.0	0	0.0	1
NC_039553.1_13852_14328_6:0:0_7:0:0_18c8	150	13.0	NC_039553.1	14179	-	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.985914	0.985714	0	0.0	0
NC_039553.1_2242_2794_10:0:0_8:0:0_155d	150	13.0	NC_039553.1	2645	-	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	1.0	1.0	1	1.0	0
NC_039553.1_2325_2760_5:0:0_8:0:0_1fde	150	13.0	NC_039553.1	2325	+	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.942857	0.942857	0	0.0	0
NC_039553.1_6721_7267_10:0:0_3:0:0_677	150	13.0	NC_039553.1	6725	+	60	4S146M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	4	0	4	75	0.928571	0.928571	0	0.0	0
chimera_1_A9831-10051_B14983-15061_MH0_281553_282051_0:0:0_0:0:0_26f	150	40.0	NC_039553.1	12755	-	60	105M45S	1	1	2	0	2843	2843	2843.0	1	0	25	25.0	0	0.0	0	45	45	75	0.935016	0.937465	0	0.0	1
chimera_1_A9831-10051_B14983-15061_MH0_163915_164470_0:0:0_0:0:0_412	150	40.0	NC_039553.1	8003	+	60	122M28S	1	1	2	0	6695	6695	6695.0	1	0	1	1.0	0	0.0	0	28	28	75	0.986106	0.985714	4	0.5	1
chimera_1_A9831-10051_B14983-15061_MH0_140356_140842_0:0:0_0:0:0_1b61	150	40.0	NC_039553.1	13679	+	60	48S102M	1	1	2	0	5587	5587	5587.0	1	0	26	26.0	0	0.0	48	0	48	75	1.0	1.0	0	0.0	1
NC_039553.1_14431_14937_8:0:0_5:0:0_19	150	13.0	NC_039553.1	14788	-	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	1.0	1.0	0	0.0	0
chimera_1_A9831-10051_B14983-15061_MH0_239821_240311_0:0:0_0:0:0_91e	150	40.0	NC_039553.1	162	+	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.985714	0.985714	0	0.0	1
NC_039553.1_9762_10152_6:0:0_4:0:0_98f	150	13.0	NC_039553.1	9762	+	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.958317	0.966037	0	0.0	0
chimera_1_A9831-10051_B14983-15061_MH0_161547_162052_0:0:0_0:0:0_1f63	150	40.0	NC_039553.1	11833	-	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.958317	0.966037	0	0.0	1
